Scenario,cyclone,timestamp,lat,lon,BASIN,Tropical SST,Local SST,Relative SST
126,314,2022-07-21 00:00:00,26.4,154.4,WP,27.52599,27.848791,0.3228016
126,315,2022-07-29 00:00:00,21.0,162.2,WP,27.52599,28.2831,0.7571106
126,316,2022-08-05 00:00:00,7.6,126.1,WP,27.270163,29.949358,2.6791954
126,317,2022-08-07 00:00:00,6.7,141.7,WP,27.270163,30.339132,3.0689697
126,318,2022-08-16 00:00:00,14.0,148.4,WP,27.270163,29.814997,2.5448341
126,319,2022-08-22 00:00:00,24.0,162.3,WP,27.270163,28.373474,1.1033115
126,320,2022-08-22 00:00:00,23.3,152.0,WP,27.270163,29.034342,1.7641792
126,321,2022-08-29 00:00:00,17.0,128.3,WP,27.270163,29.969046,2.698883
126,322,2022-09-02 00:00:00,11.5,116.2,WP,27.29839,29.462503,2.164114
126,323,2022-09-06 00:00:00,15.8,127.6,WP,27.29839,29.972853,2.6744633
126,324,2022-09-17 00:00:00,16.2,135.0,WP,27.29839,29.927465,2.629076
126,325,2022-09-19 00:00:00,19.3,151.5,WP,27.29839,29.572254,2.2738647
126,326,2022-09-22 00:00:00,8.8,134.1,WP,27.29839,30.207165,2.9087753
126,327,2022-09-23 00:00:00,17.8,124.9,WP,27.29839,30.004728,2.706339
126,328,2022-09-24 00:00:00,13.0,160.7,WP,27.29839,29.908508,2.6101189
126,329,2022-09-26 00:00:00,7.0,155.0,WP,27.29839,30.411507,3.1131172
126,330,2022-09-30 00:00:00,4.6,143.6,WP,27.29839,30.303778,3.0053883
126,331,2022-10-06 00:00:00,11.2,171.0,WP,27.52185,29.859415,2.3375645
126,332,2022-10-08 00:00:00,20.7,158.7,WP,27.52185,28.697937,1.1760864
126,333,2022-10-12 00:00:00,5.6,150.2,WP,27.52185,30.189096,2.6672459
126,334,2022-10-13 00:00:00,8.9,135.2,WP,27.52185,30.029247,2.5073967
126,335,2022-10-29 00:00:00,17.2,146.5,WP,27.52185,29.490057,1.9682064
126,336,2022-10-29 00:00:00,7.4,135.0,WP,27.52185,30.079975,2.5581245
126,337,2022-10-30 00:00:00,21.5,115.0,WP,27.52185,27.951689,0.42983818
126,338,2022-11-09 00:00:00,13.6,130.5,WP,27.699223,29.27171,1.5724869
126,339,2022-11-19 00:00:00,-9.8,107.7,SI,27.699223,28.713062,1.0138397
126,340,2022-11-19 00:00:00,9.9,140.8,WP,27.699223,29.769577,2.0703545
126,341,2022-12-06 00:00:00,-14.8,44.1,SI,27.697956,29.495846,1.7978897
126,342,2022-12-20 00:00:00,14.6,152.4,WP,27.697956,28.1074,0.4094448
126,343,2022-12-22 00:00:00,-14.4,173.6,SP,27.697956,28.820385,1.1224289
126,344,2022-12-28 00:00:00,6.0,148.8,WP,27.697956,29.775135,2.077179
126,345,2023-01-04 00:00:00,-14.8,131.4,SI,27.674994,32.81774,5.142748
126,346,2023-01-17 00:00:00,8.5,170.8,WP,27.674994,28.544243,0.86924934
126,347,2023-02-08 00:00:00,-14.0,142.7,SP,27.793243,30.6561,2.862856
126,348,2023-02-12 00:00:00,-8.0,85.5,SI,27.793243,29.184795,1.391552
126,349,2023-02-19 00:00:00,-8.5,66.7,SI,27.793243,29.397707,1.6044636
126,350,2023-02-21 00:00:00,-15.1,118.4,SI,27.793243,29.962397,2.1691532
126,351,2023-02-23 00:00:00,-18.4,41.0,SI,27.793243,29.787271,1.9940281
126,352,2023-02-27 00:00:00,-18.4,115.1,SI,27.793243,29.885443,2.0921993
126,353,2023-03-17 00:00:00,-3.9,170.9,SP,28.052729,29.515135,1.4624062
126,354,2023-03-24 00:00:00,-10.2,161.8,SP,28.052729,30.365427,2.3126984
126,355,2023-04-24 00:00:00,-12.2,208.4,SP,28.344702,29.903055,1.5583534
126,356,2023-05-14 00:00:00,-7.3,53.0,SI,28.309233,29.616833,1.3076
126,357,2023-05-19 00:00:00,7.0,152.7,WP,28.309233,29.685513,1.3762798
126,358,2023-05-19 00:00:00,10.7,171.5,WP,28.309233,28.425879,0.11664581
126,359,2023-06-03 00:00:00,17.0,144.1,WP,27.947361,28.953735,1.0063744
126,360,2023-06-04 00:00:00,6.7,141.7,WP,27.947361,30.272507,2.3251457
126,361,2023-06-07 00:00:00,15.5,146.6,WP,27.947361,28.95336,1.0059986
126,362,2023-07-04 00:00:00,16.6,130.5,WP,27.51343,29.957733,2.4443035
126,363,2023-07-06 00:00:00,21.4,167.6,WP,27.51343,28.027782,0.5143528
126,364,2023-07-22 00:00:00,4.6,143.6,WP,27.51343,30.24865,2.73522
126,365,2023-08-03 00:00:00,17.1,117.2,WP,27.275024,29.767223,2.492199
126,366,2023-08-04 00:00:00,8.0,155.8,WP,27.275024,30.14093,2.8659058
126,367,2023-08-07 00:00:00,13.2,146.8,WP,27.275024,29.849436,2.5744114
126,368,2023-08-11 00:00:00,17.8,121.6,WP,27.275024,29.871239,2.5962143
126,369,2023-08-14 00:00:00,15.4,133.8,WP,27.275024,29.830866,2.5558414
126,370,2023-08-16 00:00:00,15.8,119.4,WP,27.275024,29.743378,2.4683533
126,371,2023-08-19 00:00:00,19.6,129.4,WP,27.275024,29.89152,2.6164951
126,372,2023-08-26 00:00:00,10.8,110.5,WP,27.275024,29.169949,1.8949242
126,373,2023-08-31 00:00:00,15.0,130.0,WP,27.275024,29.86137,2.5863457
126,374,2023-09-02 00:00:00,19.0,120.0,WP,27.329912,29.77655,2.446638
126,375,2023-09-02 00:00:00,24.8,121.6,WP,27.329912,28.893988,1.5640755
126,376,2023-09-03 00:00:00,8.7,137.9,WP,27.329912,29.969666,2.6397533
126,377,2023-09-17 00:00:00,15.8,119.4,WP,27.329912,29.68258,2.3526688
126,378,2023-10-04 00:00:00,5.1,163.7,WP,27.57511,30.17664,2.60153
126,379,2023-10-09 00:00:00,11.1,116.0,WP,27.57511,29.416399,1.8412895
126,380,2023-10-15 00:00:00,25.1,160.1,WP,27.57511,27.75324,0.1781311
126,381,2023-10-24 00:00:00,6.6,161.6,WP,27.57511,30.249674,2.6745644
126,382,2023-10-24 00:00:00,15.2,137.4,WP,27.57511,29.537464,1.9623547
126,383,2023-11-03 00:00:00,11.5,133.4,WP,27.746489,29.337902,1.5914135
126,384,2023-11-12 00:00:00,3.8,160.7,WP,27.746489,29.846825,2.100336
126,385,2023-11-23 00:00:00,15.0,130.0,WP,27.746489,28.800772,1.0542831
126,386,2023-11-29 00:00:00,14.2,164.0,WP,27.746489,28.692774,0.94628525
126,387,2023-11-30 00:00:00,-10.6,137.7,SI,27.746489,28.639517,0.89302826
126,388,2023-12-10 00:00:00,-6.0,66.0,SI,27.756065,29.161917,1.4058514
126,389,2023-12-21 00:00:00,11.1,121.1,WP,27.756065,27.982878,0.22681236
126,390,2023-12-27 00:00:00,-12.2,57.8,SI,27.756065,28.183907,0.4278412
126,391,2024-01-04 00:00:00,-6.5,68.9,SI,27.740993,29.208628,1.4676342
126,392,2024-01-05 00:00:00,-10.5,164.7,SP,27.740993,30.095587,2.3545933
126,393,2024-01-06 00:00:00,-17.4,149.0,SP,27.740993,28.89481,1.1538162
126,394,2024-01-09 00:00:00,-10.3,98.7,SI,27.740993,29.253296,1.5123024
126,395,2024-01-09 00:00:00,-14.4,146.4,SP,27.740993,29.358887,1.6178932
126,396,2024-01-22 00:00:00,-12.0,114.6,SI,27.740993,30.06606,2.3250656
126,397,2024-01-24 00:00:00,-13.4,78.3,SI,27.740993,28.402771,0.6617775
126,398,2024-01-25 00:00:00,-12.0,72.6,SI,27.740993,28.92844,1.1874466
126,399,2024-01-29 00:00:00,-4.8,95.4,SI,27.740993,29.437271,1.6962776
126,400,2024-02-03 00:00:00,-11.5,161.2,SP,27.875584,30.02565,2.1500664
126,401,2024-02-20 00:00:00,-9.0,180.0,SP,27.875584,30.3353,2.4597168
126,402,2024-02-21 00:00:00,-14.8,44.1,SI,27.875584,29.819218,1.943634
126,403,2024-02-25 00:00:00,-5.3,100.8,SI,27.875584,29.61759,1.7420063
126,404,2024-03-09 00:00:00,-19.5,150.7,SP,28.155302,28.655209,0.49990654
126,405,2024-03-14 00:00:00,-9.0,73.9,SI,28.155302,29.647345,1.4920425
126,406,2024-03-19 00:00:00,-9.0,200.0,SP,28.155302,30.252846,2.0975437
126,407,2024-03-25 00:00:00,-13.7,117.8,SI,28.155302,30.009485,1.8541832
126,408,2024-04-07 00:00:00,-16.5,121.9,SI,28.434517,30.42176,1.9872437
126,409,2024-04-25 00:00:00,-8.6,181.0,SP,28.434517,30.284256,1.8497391
126,410,2024-05-30 00:00:00,-11.0,178.1,SP,28.404085,29.931469,1.5273838
126,411,2024-06-05 00:00:00,3.2,153.3,WP,28.02339,30.148294,2.1249046
126,412,2024-06-29 00:00:00,7.8,110.0,WP,28.02339,30.160322,2.1369324
126,413,2024-07-08 00:00:00,12.9,126.6,WP,27.5921,30.146343,2.554243
126,414,2024-07-09 00:00:00,11.1,163.8,WP,27.5921,29.498186,1.906086
126,415,2024-08-12 00:00:00,14.7,126.3,WP,27.356552,29.895496,2.5389442
126,416,2024-08-13 00:00:00,15.1,162.4,WP,27.356552,29.60848,2.2519283
126,417,2024-08-17 00:00:00,5.2,151.3,WP,27.356552,30.258047,2.901495
126,418,2024-08-18 00:00:00,8.5,161.2,WP,27.356552,30.197474,2.8409214
126,419,2024-08-24 00:00:00,11.5,128.9,WP,27.356552,29.982067,2.625515
126,420,2024-09-16 00:00:00,17.8,138.2,WP,27.408146,29.895462,2.4873161
126,421,2024-09-26 00:00:00,11.2,171.0,WP,27.408146,30.085884,2.6777382
126,422,2024-09-30 00:00:00,5.1,168.0,WP,27.408146,30.159683,2.7515373
126,423,2024-10-08 00:00:00,1.4,106.5,WP,27.634869,30.134283,2.4994144
126,424,2024-10-10 00:00:00,19.2,140.3,WP,27.634869,29.346897,1.7120285
126,425,2024-10-11 00:00:00,14.8,115.0,WP,27.634869,29.068714,1.4338455
126,426,2024-11-17 00:00:00,15.6,139.1,WP,27.812305,28.922907,1.1106014
126,427,2024-11-23 00:00:00,13.2,118.5,WP,27.812305,28.824957,1.0126514
126,428,2024-11-27 00:00:00,-11.3,154.3,SP,27.812305,28.748627,0.93632126
126,429,2024-11-28 00:00:00,8.0,164.0,WP,27.812305,29.884338,2.072033
126,430,2024-11-30 00:00:00,-3.8,88.0,SI,27.812305,28.76352,0.95121384
126,431,2024-12-05 00:00:00,-14.7,150.9,SP,27.835997,28.828724,0.9927273
126,432,2024-12-23 00:00:00,-12.0,165.0,SP,27.835997,29.651731,1.8157349
126,433,2024-12-25 00:00:00,8.0,167.0,WP,27.835997,29.273052,1.4370556
126,434,2024-12-26 00:00:00,-11.9,168.3,SP,27.835997,29.716644,1.8806477
126,435,2024-12-27 00:00:00,-11.4,158.2,SP,27.835997,29.75911,1.9231129
126,436,2025-01-04 00:00:00,-9.1,75.6,SI,27.814638,29.266855,1.4522171
126,437,2025-01-09 00:00:00,-14.0,108.6,SI,27.814638,28.939835,1.1251965
126,438,2025-01-18 00:00:00,-14.4,127.2,SI,27.814638,30.855253,3.040615
126,439,2025-01-21 00:00:00,-11.0,163.0,SP,27.814638,30.152805,2.3381672
126,440,2025-01-21 00:00:00,-11.1,58.8,SI,27.814638,29.054535,1.2398968
126,441,2025-01-27 00:00:00,-11.2,127.8,SI,27.814638,30.642252,2.8276138
126,442,2025-02-10 00:00:00,-11.7,60.7,SI,27.940145,29.392017,1.4518719
126,443,2025-02-11 00:00:00,-6.0,49.6,SI,27.940145,29.425287,1.4851418
126,444,2025-02-13 00:00:00,-6.0,89.5,SI,27.940145,29.507275,1.5671291
126,445,2025-02-17 00:00:00,-9.8,145.3,SP,27.940145,30.317717,2.377571
126,446,2025-02-17 00:00:00,-10.6,58.5,SI,27.940145,29.40382,1.4636745
126,447,2025-02-19 00:00:00,-15.4,162.8,SP,27.940145,29.805944,1.865799
126,448,2025-02-22 00:00:00,-11.9,183.1,SP,27.940145,30.164124,2.223978
126,449,2025-02-26 00:00:00,-4.5,92.8,SI,27.940145,29.699306,1.759161
126,450,2025-02-28 00:00:00,-17.6,156.4,SP,27.940145,29.286648,1.3465023
126,451,2025-02-28 00:00:00,-14.5,171.7,SP,27.940145,29.936703,1.9965572
126,452,2025-03-08 00:00:00,-7.7,80.9,SI,28.222866,29.626368,1.4035015
126,453,2025-03-16 00:00:00,-20.4,209.9,SP,28.222866,28.73027,0.5074043
126,454,2025-03-17 00:00:00,-12.5,104.5,SI,28.222866,29.648712,1.4258461
126,455,2025-03-18 00:00:00,-9.0,143.5,SP,28.222866,30.561113,2.3382473
126,456,2025-03-21 00:00:00,-10.8,123.5,SI,28.222866,30.061865,1.8389988
126,457,2025-03-24 00:00:00,-11.8,171.5,SP,28.222866,30.275278,2.052412
126,458,2025-03-26 00:00:00,-14.8,155.4,SP,28.222866,29.922083,1.6992168
126,459,2025-03-27 00:00:00,-15.6,114.3,SI,28.222866,29.8959,1.6730347
126,460,2025-04-10 00:00:00,-16.5,161.7,SP,28.486559,29.053059,0.5664997
126,461,2025-04-23 00:00:00,-15.7,117.6,SI,28.486559,30.051168,1.5646095
126,462,2025-04-30 00:00:00,-12.0,72.6,SI,28.486559,29.17843,0.69187164
126,463,2025-07-02 00:00:00,20.0,152.0,WP,27.599134,29.129349,1.5302143
126,464,2025-07-09 00:00:00,13.9,129.6,WP,27.599134,30.129501,2.530367
126,465,2025-07-12 00:00:00,22.8,150.5,WP,27.599134,28.856195,1.257061
126,466,2025-07-28 00:00:00,15.6,153.6,WP,27.599134,29.344189,1.7450542
126,467,2025-08-03 00:00:00,17.9,141.5,WP,27.355589,29.808563,2.4529743
126,468,2025-08-08 00:00:00,17.5,141.4,WP,27.355589,29.823635,2.4680462
126,469,2025-08-18 00:00:00,7.6,129.2,WP,27.355589,30.211481,2.8558922
126,470,2025-08-28 00:00:00,9.3,172.3,WP,27.355589,30.021484,2.6658955
126,471,2025-09-01 00:00:00,18.0,151.8,WP,27.3967,29.63294,2.2362404
126,472,2025-09-16 00:00:00,4.0,150.1,WP,27.3967,30.321436,2.924736
126,473,2025-09-19 00:00:00,11.6,133.5,WP,27.3967,29.905064,2.5083637
126,474,2025-09-24 00:00:00,15.6,153.6,WP,27.3967,29.82021,2.4235096
126,475,2025-09-27 00:00:00,15.6,127.0,WP,27.3967,29.83453,2.43783
126,476,2025-10-09 00:00:00,6.2,152.8,WP,27.632088,30.3531,2.721012
126,477,2025-10-29 00:00:00,5.2,166.1,WP,27.632088,30.10053,2.468443
126,478,2025-10-30 00:00:00,3.0,165.3,WP,27.632088,29.653606,2.0215187
126,479,2025-11-23 00:00:00,-14.9,38.9,SI,27.811014,28.047592,0.23657799
126,480,2025-11-29 00:00:00,14.2,133.5,WP,27.811014,29.361862,1.550848
126,481,2025-11-30 00:00:00,13.0,160.7,WP,27.811014,29.10643,1.2954159
126,482,2025-12-10 00:00:00,-14.9,119.7,SI,27.829212,30.434286,2.605074
126,483,2025-12-13 00:00:00,-7.8,91.5,SI,27.829212,28.741766,0.9125538
126,484,2025-12-22 00:00:00,-13.0,128.0,SI,27.829212,31.325724,3.4965115
126,485,2025-12-23 00:00:00,-10.3,74.5,SI,27.829212,28.447266,0.61805344
126,486,2026-01-09 00:00:00,-8.4,82.6,SI,27.835588,29.132235,1.2966461
126,487,2026-01-09 00:00:00,-3.8,88.0,SI,27.835588,29.44573,1.6101418
126,488,2026-01-23 00:00:00,-12.0,185.3,SP,27.835588,30.136978,2.3013897
126,489,2026-01-23 00:00:00,-14.6,164.1,SP,27.835588,29.694218,1.8586292
126,490,2026-01-24 00:00:00,-18.8,205.8,SP,27.835588,28.274118,0.43852997
126,491,2026-01-26 00:00:00,-18.8,205.8,SP,27.835588,28.274118,0.43852997
126,492,2026-01-27 00:00:00,-13.7,96.3,SI,27.835588,28.260126,0.42453766
126,493,2026-01-27 00:00:00,-7.5,168.9,SP,27.835588,30.442118,2.6065292
126,494,2026-02-01 00:00:00,-11.9,168.3,SP,27.972233,30.413082,2.4408493
126,495,2026-02-05 00:00:00,-14.4,127.2,SI,27.972233,30.626366,2.6541328
126,496,2026-02-07 00:00:00,-11.5,89.5,SI,27.972233,29.206121,1.2338886
126,497,2026-02-08 00:00:00,-12.8,98.6,SI,27.972233,29.2607,1.2884674
126,498,2026-02-13 00:00:00,-8.3,171.4,SP,27.972233,30.500978,2.5287457
126,499,2026-02-23 00:00:00,-13.2,55.4,SI,27.972233,29.163055,1.1908226
126,500,2026-03-11 00:00:00,-9.8,145.3,SP,28.24583,30.51328,2.2674503
126,501,2026-03-16 00:00:00,-8.7,129.0,SI,28.24583,29.981277,1.7354469
126,502,2026-03-16 00:00:00,-11.6,79.7,SI,28.24583,29.389027,1.1431961
126,503,2026-03-20 00:00:00,-12.1,143.3,SP,28.24583,30.59588,2.35005
126,504,2026-03-25 00:00:00,-15.7,150.0,SP,28.24583,29.789587,1.5437565
126,505,2026-04-04 00:00:00,-6.6,97.4,SI,28.508385,30.211403,1.7030182
126,506,2026-04-09 00:00:00,-13.0,114.1,SI,28.508385,29.842966,1.3345814
126,507,2026-07-07 00:00:00,6.1,177.2,WP,27.614561,30.006847,2.3922863
126,508,2026-07-19 00:00:00,11.5,133.1,WP,27.614561,30.172613,2.558052
126,509,2026-07-20 00:00:00,23.9,124.8,WP,27.614561,29.641376,2.0268154
126,510,2026-07-21 00:00:00,4.9,138.0,WP,27.614561,30.473907,2.8593464
126,511,2026-07-24 00:00:00,7.1,103.7,WP,27.614561,30.115358,2.5007973
126,512,2026-08-02 00:00:00,6.9,130.8,WP,27.378588,30.269037,2.8904495
126,513,2026-08-05 00:00:00,8.1,140.6,WP,27.378588,30.3991,3.0205116
126,514,2026-08-13 00:00:00,11.7,139.6,WP,27.378588,30.137197,2.7586098
126,515,2026-08-16 00:00:00,7.3,179.0,WP,27.378588,30.056011,2.6774235
126,516,2026-08-18 00:00:00,19.0,120.0,WP,27.378588,30.16208,2.783493
126,517,2026-09-12 00:00:00,5.5,170.5,WP,27.413187,30.225235,2.812048
126,518,2026-09-22 00:00:00,11.4,162.5,WP,27.413187,30.180964,2.7677765
126,519,2026-10-03 00:00:00,11.0,127.3,WP,27.642166,29.879711,2.237545
126,520,2026-10-17 00:00:00,8.5,139.6,WP,27.642166,30.238388,2.596222
126,521,2026-11-06 00:00:00,-11.2,101.5,SI,27.829834,27.837265,0.0074310303
126,522,2026-11-08 00:00:00,-13.6,120.5,SI,27.829834,30.15689,2.327057
126,523,2026-12-10 00:00:00,-5.3,100.8,SI,27.82308,29.434956,1.6118755
126,524,2026-12-11 00:00:00,-20.0,38.0,SI,27.82308,28.813702,0.99062157
126,525,2027-01-05 00:00:00,-15.7,117.6,SI,27.821148,30.293842,2.4726944
126,526,2027-01-06 00:00:00,-14.9,171.9,SP,27.821148,29.510834,1.6896858
126,527,2027-01-07 00:00:00,-10.9,193.0,SP,27.821148,30.267908,2.4467602
126,528,2027-01-09 00:00:00,6.4,140.0,WP,27.821148,29.655302,1.8341541
126,529,2027-01-09 00:00:00,-11.6,103.8,SI,27.821148,29.366184,1.5450363
126,530,2027-01-09 00:00:00,-13.6,124.7,SI,27.821148,30.93597,3.1148224
126,531,2027-01-21 00:00:00,-11.1,58.8,SI,27.821148,29.151367,1.3302193
126,532,2027-01-22 00:00:00,-13.4,81.0,SI,27.821148,28.265036,0.4438877
126,533,2027-01-30 00:00:00,-16.5,161.7,SP,27.821148,29.317272,1.4961243
126,534,2027-01-31 00:00:00,-17.1,117.0,SI,27.821148,29.939093,2.1179447
126,535,2027-02-07 00:00:00,-11.9,125.0,SI,27.934313,30.206795,2.272482
126,536,2027-02-12 00:00:00,-19.2,39.9,SI,27.934313,29.846745,1.9124317
126,537,2027-02-18 00:00:00,-10.0,155.0,SP,27.934313,30.429417,2.4951038
126,538,2027-02-25 00:00:00,-11.1,169.7,SP,27.934313,30.373053,2.4387398
126,539,2027-03-24 00:00:00,8.7,137.4,WP,28.20054,28.76295,0.56241035
126,540,2027-03-28 00:00:00,-12.8,140.0,SI,28.20054,30.490147,2.289606
126,541,2027-03-31 00:00:00,-8.0,84.6,SI,28.20054,29.626965,1.426424
126,542,2027-03-31 00:00:00,-9.1,161.7,SP,28.20054,30.41904,2.2185001
126,543,2027-04-07 00:00:00,-11.1,144.5,SP,28.470167,29.428583,0.958416
126,544,2027-04-12 00:00:00,-20.3,41.1,SI,28.470167,29.174892,0.70472527
126,545,2027-05-19 00:00:00,14.4,115.2,WP,28.430088,29.869125,1.4390373
126,546,2027-05-27 00:00:00,3.0,150.2,WP,28.430088,30.13332,1.7032318
126,547,2027-06-10 00:00:00,23.1,123.6,WP,28.055698,28.878021,0.82232285
126,548,2027-06-24 00:00:00,9.3,129.9,WP,28.055698,30.367765,2.312067
126,549,2027-07-12 00:00:00,19.8,127.0,WP,27.609083,29.925333,2.3162498
126,550,2027-07-18 00:00:00,20.0,146.2,WP,27.609083,29.304768,1.6956844
126,551,2027-07-22 00:00:00,7.4,127.6,WP,27.609083,30.11925,2.5101662
126,552,2027-07-22 00:00:00,11.1,159.5,WP,27.609083,29.607,1.9979172
126,553,2027-07-24 00:00:00,8.6,151.5,WP,27.609083,30.075779,2.4666958
126,554,2027-08-02 00:00:00,8.6,145.9,WP,27.389008,30.248028,2.8590202
126,555,2027-08-19 00:00:00,7.6,151.5,WP,27.389008,30.370077,2.9810696
126,556,2027-08-22 00:00:00,16.9,116.9,WP,27.389008,29.925621,2.5366135
126,557,2027-08-23 00:00:00,21.4,167.6,WP,27.389008,28.666916,1.2779083
126,558,2027-08-25 00:00:00,20.3,119.0,WP,27.389008,30.272831,2.8838234
126,559,2027-08-28 00:00:00,13.2,146.8,WP,27.389008,29.946808,2.5578003
126,560,2027-09-03 00:00:00,5.2,153.5,WP,27.440239,30.400372,2.9601326
126,561,2027-09-19 00:00:00,16.1,141.4,WP,27.440239,29.985662,2.5454235
126,562,2027-09-23 00:00:00,15.2,140.1,WP,27.440239,29.982214,2.541975
126,563,2027-10-03 00:00:00,1.9,180.2,WP,27.655785,28.80993,1.1541462
126,564,2027-10-15 00:00:00,11.9,112.1,WP,27.655785,29.164944,1.5091591
126,565,2027-10-20 00:00:00,13.4,155.0,WP,27.655785,29.710974,2.0551891
126,566,2027-10-25 00:00:00,12.9,117.1,WP,27.655785,29.49755,1.8417645
126,567,2027-10-30 00:00:00,17.4,123.5,WP,27.655785,29.18338,1.5275955
126,568,2027-11-09 00:00:00,5.2,151.4,WP,27.84731,30.233133,2.3858242
126,569,2027-11-12 00:00:00,-11.7,112.6,SI,27.84731,29.484379,1.6370697
126,570,2027-11-19 00:00:00,11.7,114.1,WP,27.84731,28.808811,0.9615021
126,571,2027-11-22 00:00:00,-7.0,99.9,SI,27.84731,28.460962,0.6136532
126,572,2027-12-01 00:00:00,7.8,159.7,WP,27.876184,29.524876,1.6486912
126,573,2027-12-27 00:00:00,-16.6,43.6,SI,27.876184,29.501167,1.6249828
126,574,2028-01-01 00:00:00,-16.3,137.4,SI,27.863005,31.432413,3.5694084
126,575,2028-01-03 00:00:00,4.6,162.8,WP,27.863005,29.424925,1.5619202
126,576,2028-01-03 00:00:00,-11.9,169.9,SP,27.863005,30.192516,2.3295116
126,577,2028-01-06 00:00:00,-9.1,195.1,SP,27.863005,30.22113,2.3581257
126,578,2028-01-15 00:00:00,-12.5,104.5,SI,27.863005,29.022135,1.1591301
126,579,2028-01-18 00:00:00,-13.4,81.0,SI,27.863005,28.318344,0.45533943
126,580,2028-01-20 00:00:00,-8.6,205.7,SP,27.863005,29.760157,1.897152
126,581,2028-01-30 00:00:00,-6.4,89.1,SI,27.863005,29.406662,1.5436573
126,582,2028-01-31 00:00:00,-12.6,163.1,SP,27.863005,30.036602,2.1735973
126,583,2028-02-05 00:00:00,-19.3,199.3,SP,27.974432,28.863491,0.88905907
126,584,2028-02-10 00:00:00,-8.3,154.6,SP,27.974432,30.467592,2.4931602
126,585,2028-02-15 00:00:00,-9.2,84.2,SI,27.974432,29.478428,1.5039959
126,586,2028-02-19 00:00:00,-12.5,72.0,SI,27.974432,29.263264,1.2888317
126,587,2028-02-25 00:00:00,-16.6,43.6,SI,27.974432,29.860867,1.8864346
126,588,2028-02-26 00:00:00,-10.6,157.7,SP,27.974432,30.465153,2.4907207
126,589,2028-03-01 00:00:00,-6.0,89.5,SI,28.256495,29.8081,1.5516052
126,590,2028-03-04 00:00:00,-13.3,139.2,SI,28.256495,30.718817,2.4623222
126,591,2028-03-10 00:00:00,-14.9,172.2,SP,28.256495,29.995407,1.7389126
126,592,2028-03-13 00:00:00,-13.5,180.4,SP,28.256495,30.232998,1.9765034
126,593,2028-03-13 00:00:00,-7.2,92.7,SI,28.256495,29.836666,1.5801716
126,594,2028-03-23 00:00:00,-13.6,155.9,SP,28.256495,30.11442,1.8579254
126,595,2028-04-12 00:00:00,-14.9,171.9,SP,28.532091,29.586136,1.0540447
126,596,2028-05-24 00:00:00,6.7,138.3,WP,28.50003,30.057999,1.5579681
126,597,2028-07-01 00:00:00,14.8,130.2,WP,27.704113,30.019424,2.3153114
126,598,2028-07-10 00:00:00,23.9,143.7,WP,27.704113,28.84816,1.1440468
126,599,2028-07-11 00:00:00,5.3,129.0,WP,27.704113,30.271816,2.5677032
126,600,2028-07-14 00:00:00,10.0,145.3,WP,27.704113,30.033886,2.329773
126,601,2028-07-22 00:00:00,14.7,162.5,WP,27.704113,29.152718,1.4486046
126,602,2028-07-24 00:00:00,22.1,146.3,WP,27.704113,29.040308,1.336195
126,603,2028-08-07 00:00:00,13.2,159.3,WP,27.481995,29.887373,2.4053783
126,604,2028-08-10 00:00:00,20.5,144.8,WP,27.481995,29.65188,2.1698856
126,605,2028-08-11 00:00:00,5.2,166.1,WP,27.481995,30.452988,2.970993
126,606,2028-09-03 00:00:00,6.1,141.0,WP,27.546753,30.225773,2.67902
126,607,2028-09-24 00:00:00,13.3,138.4,WP,27.546753,29.781107,2.234354
126,608,2028-09-27 00:00:00,9.4,149.5,WP,27.546753,30.12477,2.5780163
126,609,2028-10-08 00:00:00,23.9,124.8,WP,27.786873,27.787954,0.0010814667
126,610,2028-10-19 00:00:00,18.3,139.8,WP,27.786873,29.450933,1.6640606
126,611,2028-10-28 00:00:00,16.4,155.7,WP,27.786873,29.373245,1.5863724
126,612,2028-11-02 00:00:00,10.0,190.3,WP,27.97278,29.421713,1.4489326
126,613,2028-11-22 00:00:00,9.9,147.5,WP,27.97278,29.69661,1.7238293
126,614,2028-12-04 00:00:00,-4.0,163.5,SP,27.98406,30.46873,2.4846706
126,615,2028-12-05 00:00:00,-13.1,127.4,SI,27.98406,31.149572,3.165512
126,616,2028-12-29 00:00:00,-10.5,162.8,SP,27.98406,29.919703,1.9356422
126,617,2029-01-02 00:00:00,-15.8,171.4,SP,27.982485,29.349356,1.3668709
126,618,2029-01-07 00:00:00,-12.4,73.5,SI,27.982485,28.86112,0.8786354
126,619,2029-01-11 00:00:00,-10.2,99.6,SI,27.982485,29.38388,1.4013958
126,620,2029-01-19 00:00:00,-14.3,180.0,SP,27.982485,29.747862,1.765377
126,621,2029-01-19 00:00:00,-12.6,68.3,SI,27.982485,29.039677,1.0571918
126,622,2029-02-02 00:00:00,-13.1,113.3,SI,28.1017,29.75229,1.6505909
126,623,2029-02-26 00:00:00,-12.9,168.4,SP,28.1017,30.175964,2.0742645
126,624,2029-02-26 00:00:00,-9.5,167.9,SP,28.1017,30.358938,2.2572384
126,625,2029-03-06 00:00:00,-7.6,133.1,SI,28.360937,30.013123,1.6521854
126,626,2029-03-08 00:00:00,-14.6,74.9,SI,28.360937,29.29368,0.9327431
126,627,2029-03-11 00:00:00,-11.3,212.6,SP,28.360937,30.193151,1.8322144
